measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,North Dakota,Both,All Ages,Chronic respiratory diseases,Rate,2006,57.11382925432035,62.31540303160419,49.5576901439223
Deaths,Georgia,Both,All Ages,Respiratory infections and tuberculosis,Rate,2006,22.773471312977374,24.671161175405686,20.519848128451006
Deaths,Vermont,Both,All Ages,Chronic respiratory diseases,Rate,2006,65.93683234316399,72.55317469429386,52.75151640893521
Deaths,New Jersey,Both,All Ages,Chronic respiratory diseases,Rate,2007,47.65101516372742,51.72326350902303,41.23537714016629
Deaths,Indiana,Both,All Ages,Chronic respiratory diseases,Rate,2007,68.50034271938839,74.94711522107258,53.44623301951733
Deaths,Texas,Both,All Ages,Respiratory infections and tuberculosis,Rate,2007,18.70928620447604,20.433068842807813,16.34496856771386
Deaths,New Mexico,Both,All Ages,Respiratory infections and tuberculosis,Rate,2006,21.13829363966664,23.15279100079201,18.362910814359203
Deaths,Washington,Both,All Ages,Respiratory infections and tuberculosis,Rate,2006,16.223904546443876,17.718266503799743,14.266860436478826
Deaths,Kentucky,Both,All Ages,Chronic respiratory diseases,Rate,2006,77.31201365153188,83.74707480758593,60.202777943482864
Deaths,Illinois,Both,All Ages,Respiratory infections and tuberculosis,Rate,2006,26.682490900018173,29.261642665222624,22.981053903199943
Deaths,New Mexico,Both,All Ages,Chronic respiratory diseases,Rate,2006,59.88028147900641,64.83671945479364,50.10783933023188
Deaths,Arkansas,Both,All Ages,Respiratory infections and tuberculosis,Rate,2006,34.15303056782787,37.34251772124291,30.2964194010561
Deaths,Utah,Both,All Ages,Respiratory infections and tuberculosis,Rate,2007,18.119256240165637,19.557237561924087,16.48454844439067
Deaths,Montana,Both,All Ages,Respiratory infections and tuberculosis,Rate,2007,25.25437585800724,27.99186276715073,21.64900735742908
Deaths,Georgia,Both,All Ages,Respiratory infections and tuberculosis,Rate,2007,22.156113957213638,24.03928513333328,19.92684956583164
Deaths,West Virginia,Both,All Ages,Respiratory infections and tuberculosis,Rate,2006,32.09902223910339,35.166512250400935,28.165543045600284
Deaths,Nevada,Both,All Ages,Chronic respiratory diseases,Rate,2006,60.158951993136014,65.08177128292076,47.07278290573038
Deaths,Alaska,Both,All Ages,Chronic respiratory diseases,Rate,2007,33.90486067345058,37.21865907537277,27.231351456801683
Deaths,Rhode Island,Both,All Ages,Respiratory infections and tuberculosis,Rate,2007,26.67450375581539,29.829954439781506,22.54077962158157
Deaths,Alabama,Both,All Ages,Chronic respiratory diseases,Rate,2007,79.97810497478709,86.65802542776261,63.467270807114595
Deaths,Illinois,Both,All Ages,Chronic respiratory diseases,Rate,2006,52.26530814542896,56.3868232614494,44.210312729426214
Deaths,Georgia,Both,All Ages,Chronic respiratory diseases,Rate,2007,53.45300486988837,57.928954088476125,42.55643899489456
Deaths,South Carolina,Both,All Ages,Respiratory infections and tuberculosis,Rate,2007,23.805873944900494,25.966961547207898,21.199726517193074
Deaths,Indiana,Both,All Ages,Respiratory infections and tuberculosis,Rate,2006,24.20646925955652,26.616684638203836,21.0143331919322
Deaths,Colorado,Both,All Ages,Chronic respiratory diseases,Rate,2006,52.44662837934941,56.62812217209648,42.71337276914829
Deaths,Texas,Both,All Ages,Respiratory infections and tuberculosis,Rate,2006,18.934206070251587,20.674738055320468,16.51904463227161
Deaths,Tennessee,Both,All Ages,Respiratory infections and tuberculosis,Rate,2007,29.887409547792675,32.28599248900761,26.664674619625345
Deaths,Alabama,Both,All Ages,Respiratory infections and tuberculosis,Rate,2006,30.923430677483484,33.530612938268774,27.753968191878307
Deaths,Missouri,Both,All Ages,Chronic respiratory diseases,Rate,2007,67.98106261838635,73.70690604433638,54.72748821226427
Deaths,Illinois,Both,All Ages,Chronic respiratory diseases,Rate,2007,52.72976826518919,56.9009518072711,44.39017755298068
Deaths,Mississippi,Both,All Ages,Chronic respiratory diseases,Rate,2007,69.49794494855509,74.55552779722669,57.09310672856197
Deaths,Mississippi,Both,All Ages,Respiratory infections and tuberculosis,Rate,2007,29.301053942835686,31.909685141548607,26.218651385677276
Deaths,Montana,Both,All Ages,Respiratory infections and tuberculosis,Rate,2006,25.818572513982065,28.649046975962566,22.195219954058913
Deaths,Wyoming,Both,All Ages,Chronic respiratory diseases,Rate,2006,74.05517752162393,81.11914397386026,57.84173653610461
Deaths,Arizona,Both,All Ages,Respiratory infections and tuberculosis,Rate,2007,20.925385332840914,22.630961477746826,18.613487474689986
Deaths,Idaho,Both,All Ages,Respiratory infections and tuberculosis,Rate,2006,20.253922835150355,22.24306964769096,17.781210871936388
Deaths,Nevada,Both,All Ages,Respiratory infections and tuberculosis,Rate,2006,21.320580985775358,22.96616838613778,19.62236663691395
Deaths,New Jersey,Both,All Ages,Chronic respiratory diseases,Rate,2006,48.28190685872378,52.38073551060622,41.89650773974115
Deaths,Idaho,Both,All Ages,Chronic respiratory diseases,Rate,2007,59.81963260192827,64.96037581123714,48.73314119036045
Deaths,Ohio,Both,All Ages,Respiratory infections and tuberculosis,Rate,2006,24.00997784359371,26.26327399625689,20.81320130500887
Deaths,Nebraska,Both,All Ages,Chronic respiratory diseases,Rate,2007,71.97878943583672,78.3455014666281,57.57867541897186
Deaths,Tennessee,Both,All Ages,Respiratory infections and tuberculosis,Rate,2006,30.544060689997323,33.02668684158982,27.216076880189195
Deaths,Louisiana,Both,All Ages,Chronic respiratory diseases,Rate,2006,56.281615918894985,60.808428576788145,47.62574506262276
Deaths,Virginia,Both,All Ages,Respiratory infections and tuberculosis,Rate,2007,23.03936425324397,25.061306495081205,20.233965509037745
Deaths,Hawaii,Both,All Ages,Respiratory infections and tuberculosis,Rate,2006,28.19910279860951,31.43976464998442,23.78450833328533
Deaths,Washington,Both,All Ages,Chronic respiratory diseases,Rate,2006,53.59403726052009,58.31793457356252,43.36060542467768
Deaths,Hawaii,Both,All Ages,Chronic respiratory diseases,Rate,2006,40.31749501458356,46.242125225250035,35.03588534108895
Deaths,New Jersey,Both,All Ages,Respiratory infections and tuberculosis,Rate,2006,22.776314778632162,24.91649481968934,19.929438980057714
Deaths,Utah,Both,All Ages,Respiratory infections and tuberculosis,Rate,2006,18.508558307266572,20.091601325356415,16.715503375528677
Deaths,Tennessee,Both,All Ages,Chronic respiratory diseases,Rate,2007,66.28517244972733,71.5316639734067,54.599050153152966
Deaths,Indiana,Both,All Ages,Chronic respiratory diseases,Rate,2006,69.10534449669615,75.42812794117255,54.35675159389566
Deaths,Maine,Both,All Ages,Respiratory infections and tuberculosis,Rate,2006,27.390928535995936,30.358493405223086,23.300039900834392
Deaths,North Carolina,Both,All Ages,Chronic respiratory diseases,Rate,2006,61.47059705133847,66.18004128855645,50.13913465165719
Deaths,New Hampshire,Both,All Ages,Chronic respiratory diseases,Rate,2006,60.35646586501937,66.832720785071,47.33135422300152
Deaths,Alabama,Both,All Ages,Respiratory infections and tuberculosis,Rate,2007,29.974406889533526,32.595121065518164,26.93537260646503
Deaths,Wisconsin,Both,All Ages,Chronic respiratory diseases,Rate,2006,56.76950016808152,61.334409602854635,47.97136499164847
Deaths,Connecticut,Both,All Ages,Respiratory infections and tuberculosis,Rate,2006,27.39109298909521,30.458743861233177,22.97631439414351
Deaths,Pennsylvania,Both,All Ages,Respiratory infections and tuberculosis,Rate,2006,29.519211933330002,32.403570840386195,25.49908289822682
Deaths,New Hampshire,Both,All Ages,Respiratory infections and tuberculosis,Rate,2006,20.32050731311982,22.386545190903128,17.40046611177643
Deaths,Massachusetts,Both,All Ages,Chronic respiratory diseases,Rate,2006,55.51267894298926,60.747981847346125,45.81765907770809
Deaths,Arkansas,Both,All Ages,Chronic respiratory diseases,Rate,2006,71.79499202672514,77.29411274414629,59.771218902112324
Deaths,Utah,Both,All Ages,Chronic respiratory diseases,Rate,2006,38.188284504817595,40.83099912260586,33.95524793907626
Deaths,South Dakota,Both,All Ages,Chronic respiratory diseases,Rate,2007,65.77957807553832,71.38190313551085,55.99499207635745
Deaths,California,Both,All Ages,Chronic respiratory diseases,Rate,2006,44.169085527383416,47.7377755842638,36.51060918327352
Deaths,North Carolina,Both,All Ages,Chronic respiratory diseases,Rate,2007,62.03594081953227,67.14356091581787,49.9090582230847
Deaths,Missouri,Both,All Ages,Respiratory infections and tuberculosis,Rate,2007,28.36370743139212,31.21366649559831,24.458747023975743
Deaths,North Dakota,Both,All Ages,Respiratory infections and tuberculosis,Rate,2006,26.18690690047325,29.340071734326642,21.841913921028443
Deaths,Washington,Both,All Ages,Respiratory infections and tuberculosis,Rate,2007,15.788430386446867,17.270584498005796,13.902699360937753
Deaths,Indiana,Both,All Ages,Respiratory infections and tuberculosis,Rate,2007,23.358759373483693,25.77008409139383,20.22095490472126
Deaths,Texas,Both,All Ages,Chronic respiratory diseases,Rate,2007,46.45734312979058,50.3104348878844,38.58612541051585
Deaths,Wisconsin,Both,All Ages,Respiratory infections and tuberculosis,Rate,2006,24.488567392090477,26.89111836185732,21.10692190207409
Deaths,Iowa,Both,All Ages,Respiratory infections and tuberculosis,Rate,2007,30.485491298188776,33.70477832364798,26.469342221607565
Deaths,Wisconsin,Both,All Ages,Chronic respiratory diseases,Rate,2007,58.115372635242615,63.038807479384666,48.6871756904511
Deaths,Kansas,Both,All Ages,Chronic respiratory diseases,Rate,2006,70.61985146014838,76.90334123808262,55.93174127031721
Deaths,Louisiana,Both,All Ages,Respiratory infections and tuberculosis,Rate,2007,25.98530408994217,28.301185642519716,23.156160050659032
Deaths,North Dakota,Both,All Ages,Respiratory infections and tuberculosis,Rate,2007,25.740356111684452,28.85008142730211,21.342953708043307
Deaths,Iowa,Both,All Ages,Chronic respiratory diseases,Rate,2007,69.92001773390027,75.65045534718338,57.74147758834423
Deaths,Virginia,Both,All Ages,Respiratory infections and tuberculosis,Rate,2006,23.388166296468825,25.419653133738667,20.527406582084367
Deaths,California,Both,All Ages,Respiratory infections and tuberculosis,Rate,2006,22.467631726895757,24.43314638463388,19.497879177779215
Deaths,Oregon,Both,All Ages,Chronic respiratory diseases,Rate,2006,66.057828490593,71.66486650409506,52.73651552684449
Deaths,District of Columbia,Both,All Ages,Chronic respiratory diseases,Rate,2006,41.025020281367645,50.4855005051414,35.323473397016805
Deaths,Wyoming,Both,All Ages,Respiratory infections and tuberculosis,Rate,2007,25.67007549904494,28.310959241993086,22.24986349094867
Deaths,Connecticut,Both,All Ages,Chronic respiratory diseases,Rate,2006,55.3771858468297,60.85149111760579,45.705755865684516
Deaths,Maryland,Both,All Ages,Chronic respiratory diseases,Rate,2007,46.063749773141964,49.613185195695664,39.4373476165254
Deaths,Colorado,Both,All Ages,Respiratory infections and tuberculosis,Rate,2006,16.79399663307428,18.40986848009655,14.750871695174263
Deaths,West Virginia,Both,All Ages,Chronic respiratory diseases,Rate,2007,101.85566126663687,111.06901609473489,79.84829120410467
Deaths,Delaware,Both,All Ages,Chronic respiratory diseases,Rate,2007,59.05902884519486,64.43006743632924,47.81028661704899
Deaths,New Hampshire,Both,All Ages,Respiratory infections and tuberculosis,Rate,2007,20.160807340972976,22.33250200791144,17.374867674353148
Deaths,Ohio,Both,All Ages,Respiratory infections and tuberculosis,Rate,2007,23.533582285317205,25.80021570146075,20.44047492783295
Deaths,Ohio,Both,All Ages,Chronic respiratory diseases,Rate,2006,69.64354411257347,75.30024565859911,55.652743449577
Deaths,New York,Both,All Ages,Chronic respiratory diseases,Rate,2007,43.437071211582754,46.93175554649811,37.699627371464885
Deaths,South Carolina,Both,All Ages,Chronic respiratory diseases,Rate,2006,64.7014381135147,69.3221738092685,53.3427254186004
Deaths,New Jersey,Both,All Ages,Respiratory infections and tuberculosis,Rate,2007,21.7136025060448,23.77692072219203,18.94057873798225
Deaths,Louisiana,Both,All Ages,Respiratory infections and tuberculosis,Rate,2006,26.25765080405659,28.490751741007415,23.243554634122486
Deaths,Michigan,Both,All Ages,Respiratory infections and tuberculosis,Rate,2006,22.376778185796436,24.408478785884167,19.708914350869257
Deaths,Oklahoma,Both,All Ages,Chronic respiratory diseases,Rate,2007,79.73375974233836,86.8479460176235,62.37242865139676
Deaths,New York,Both,All Ages,Chronic respiratory diseases,Rate,2006,43.17198985313973,46.65221448233279,37.95139869122979
Deaths,West Virginia,Both,All Ages,Respiratory infections and tuberculosis,Rate,2007,32.188542959655734,35.3252802327978,28.33417371918451
Deaths,Illinois,Both,All Ages,Respiratory infections and tuberculosis,Rate,2007,26.141339738551853,28.690115076250827,22.712799227807288
Deaths,North Carolina,Both,All Ages,Respiratory infections and tuberculosis,Rate,2006,25.859809613979728,28.038464768564488,23.029575763059803
Deaths,Mississippi,Both,All Ages,Chronic respiratory diseases,Rate,2006,69.34290570503809,74.37093985369579,57.51672975210198
Deaths,Vermont,Both,All Ages,Respiratory infections and tuberculosis,Rate,2007,17.142570399361645,18.961200120632554,14.710330038736133
Deaths,Kentucky,Both,All Ages,Chronic respiratory diseases,Rate,2007,79.01203917465487,85.58895141046834,60.91432648628822
Deaths,California,Both,All Ages,Chronic respiratory diseases,Rate,2007,43.54950466861652,46.877023937560054,35.90197120035777
Deaths,Washington,Both,All Ages,Chronic respiratory diseases,Rate,2007,54.46285582580767,59.24852848441576,43.92331670776217
Deaths,West Virginia,Both,All Ages,Chronic respiratory diseases,Rate,2006,98.034500992264,106.71207106612887,76.7105260351077
Deaths,Oregon,Both,All Ages,Chronic respiratory diseases,Rate,2007,67.27925947246909,73.0901052360755,53.43723207440534
Deaths,New Mexico,Both,All Ages,Respiratory infections and tuberculosis,Rate,2007,20.684909680983885,22.723556567663504,18.029626571809946
Deaths,Colorado,Both,All Ages,Respiratory infections and tuberculosis,Rate,2007,16.582237696133134,18.157427896372823,14.507995562408722
Deaths,South Dakota,Both,All Ages,Respiratory infections and tuberculosis,Rate,2006,28.8291627950789,31.7771248213968,24.97247616534732
Deaths,Wyoming,Both,All Ages,Chronic respiratory diseases,Rate,2007,73.07063015818322,80.13307417437402,56.391587342346334
Deaths,Massachusetts,Both,All Ages,Respiratory infections and tuberculosis,Rate,2007,31.785051359406744,35.13326355165094,26.74514324075119
Deaths,Rhode Island,Both,All Ages,Respiratory infections and tuberculosis,Rate,2006,27.616014827781296,30.923088030166497,23.293289225273355
Deaths,Arizona,Both,All Ages,Chronic respiratory diseases,Rate,2007,58.396017908914686,63.35515148570865,46.841607066181886
Deaths,North Carolina,Both,All Ages,Respiratory infections and tuberculosis,Rate,2007,25.392978443694368,27.55913142211605,22.58721105981113
Deaths,South Dakota,Both,All Ages,Chronic respiratory diseases,Rate,2006,65.14028042081479,70.24233876498214,56.62727817274177
Deaths,Oregon,Both,All Ages,Respiratory infections and tuberculosis,Rate,2007,18.552959582640312,20.328567187946916,16.185219963565814
Deaths,Missouri,Both,All Ages,Respiratory infections and tuberculosis,Rate,2006,29.3509058550346,32.26512709201421,25.51174518541793
Deaths,Missouri,Both,All Ages,Chronic respiratory diseases,Rate,2006,68.24130338971632,73.7142064683802,55.74552317466926
Deaths,Kentucky,Both,All Ages,Respiratory infections and tuberculosis,Rate,2006,30.186408344963073,33.09264822099579,26.381867719713092
Deaths,Arkansas,Both,All Ages,Respiratory infections and tuberculosis,Rate,2007,33.50749161824203,36.50609873068901,29.570594531880054
Deaths,Kentucky,Both,All Ages,Respiratory infections and tuberculosis,Rate,2007,29.72241394252191,32.56358415586674,25.997782201678152
